,wagnum,month,date_build,srok_sl,date_pl_rem,July_ost_prob,July_ost_srok_sl,August_ost_prob,August_ost_srok_sl,September_ost_prob,September_ost_srok_sl,October_ost_prob,October_ost_srok_sl,November_ost_prob,November_ost_srok_sl,December_ost_prob,December_ost_srok_sl
325,1871,2023-01-01,2021-08-09,2054-10-09,2022-12-10,0.0,11788.0,,11757.0,,11726.0,,11696.0,,11665.0,159881.0,11635.0
326,1876,2023-01-01,2019-06-07,2052-01-27,2022-12-10,0.0,10802.0,,10771.0,,10740.0,,10710.0,,10679.0,,10649.0
327,1882,2023-01-01,2021-02-02,2053-08-26,2022-12-10,0.0,11379.0,,11348.0,,11317.0,,11287.0,,11256.0,,11226.0
328,1884,2023-01-01,2022-09-26,2052-09-29,2022-12-11,0.0,11048.0,,11017.0,,10986.0,,10956.0,,10925.0,,10895.0
329,1889,2023-01-01,2021-05-31,2054-06-10,2022-12-11,0.0,11667.0,,11636.0,,11605.0,,11575.0,,11544.0,159982.0,11514.0
330,1891,2023-01-01,2019-01-13,2052-10-29,2022-12-11,0.0,11078.0,,11047.0,,11016.0,,10986.0,,10955.0,159989.0,10925.0
331,1892,2023-01-01,2021-10-17,2053-10-16,2022-12-11,0.0,11430.0,,11399.0,,11368.0,,11338.0,,11307.0,,11277.0
332,1900,2023-01-01,2020-12-31,2052-08-29,2022-12-09,0.0,11017.0,,10986.0,,10955.0,,10925.0,159663.0,10894.0,155085.0,10864.0
333,1902,2023-01-01,2022-09-23,2054-05-20,2022-12-09,0.0,11646.0,,11615.0,,11584.0,,11554.0,,11523.0,159295.0,11493.0
334,1904,2023-01-01,2022-11-18,2052-10-14,2022-12-09,0.0,11063.0,,11032.0,,11001.0,,10971.0,,10940.0,,10910.0
335,1907,2023-01-01,2021-09-28,2052-05-24,2022-12-09,0.0,10920.0,,10889.0,,10858.0,,10828.0,,10797.0,,10767.0
336,1908,2023-01-01,2019-03-14,2052-12-17,2022-12-09,0.0,11127.0,,11096.0,,11065.0,,11035.0,,11004.0,157428.0,10974.0
337,1914,2023-01-01,2020-10-29,2053-06-20,2022-12-12,0.0,11312.0,,11281.0,,11250.0,,11220.0,,11189.0,,11159.0
338,1915,2023-01-01,2022-10-03,2052-12-31,2022-12-12,0.0,11141.0,,11110.0,,11079.0,,11049.0,,11018.0,,10988.0
339,1924,2023-01-01,2021-08-02,2052-07-27,2022-12-12,0.0,10984.0,,10953.0,,10922.0,,10892.0,,10861.0,159911.0,10831.0
340,1926,2023-01-01,2022-10-06,2052-05-15,2022-12-12,0.0,10911.0,,10880.0,,10849.0,,10819.0,,10788.0,,10758.0
341,1927,2023-01-01,2021-05-02,2052-07-19,2022-12-12,0.0,10976.0,,10945.0,,10914.0,,10884.0,,10853.0,,10823.0
342,1930,2023-01-01,2020-08-08,2052-03-09,2022-12-12,0.0,10844.0,,10813.0,,10782.0,,10752.0,,10721.0,,10691.0
343,1931,2023-01-01,2021-10-26,2052-06-16,2022-12-12,0.0,10943.0,,10912.0,,10881.0,,10851.0,,10820.0,,10790.0
344,1936,2023-01-01,2019-01-24,2052-06-06,2022-12-12,0.0,10933.0,,10902.0,,10871.0,,10841.0,,10810.0,,10780.0
345,1937,2023-01-01,2020-07-15,2053-07-18,2022-12-12,0.0,11340.0,,11309.0,,11278.0,,11248.0,,11217.0,,11187.0
346,1940,2023-01-01,2022-04-13,2052-07-02,2023-03-03,0.0,10959.0,,10928.0,,10897.0,,10867.0,,10836.0,,10806.0
347,1942,2023-01-01,2021-09-25,2051-07-21,2023-03-03,0.0,10612.0,,10581.0,,10550.0,,10520.0,,10489.0,,10459.0
348,1945,2023-01-01,2019-10-14,2052-04-29,2023-03-03,0.0,10895.0,,10864.0,,10833.0,,10803.0,,10772.0,,10742.0
349,1948,2023-01-01,2020-08-02,2053-04-24,2023-03-03,0.0,11255.0,,11224.0,,11193.0,,11163.0,,11132.0,,11102.0
350,1949,2023-01-01,2022-02-01,2051-03-29,2023-03-03,0.0,10498.0,,10467.0,,10436.0,,10406.0,,10375.0,,10345.0
351,1952,2023-01-01,2021-08-03,2053-09-01,2023-03-03,0.0,11385.0,,11354.0,,11323.0,,11293.0,,11262.0,,11232.0
352,1958,2023-01-01,2021-03-23,2054-07-29,2023-03-03,0.0,11716.0,,11685.0,,11654.0,,11624.0,,11593.0,,11563.0
353,1961,2023-01-01,2020-07-25,2052-09-25,2023-03-03,0.0,11044.0,,11013.0,,10982.0,,10952.0,,10921.0,,10891.0
354,1963,2023-01-01,2021-12-23,2053-04-08,2023-03-03,0.0,11239.0,,11208.0,,11177.0,,11147.0,,11116.0,,11086.0
355,1967,2023-01-01,2019-12-10,2051-11-01,2023-03-03,0.0,10715.0,,10684.0,,10653.0,,10623.0,,10592.0,,10562.0
356,1970,2023-01-01,2020-01-23,2055-01-27,2023-03-03,0.0,11898.0,,11867.0,,11836.0,,11806.0,,11775.0,,11745.0
357,1975,2023-01-01,2021-11-06,2054-05-08,2023-03-03,0.0,11634.0,,11603.0,,11572.0,,11542.0,,11511.0,,11481.0
358,1976,2023-01-01,2022-12-23,2053-12-17,2023-03-03,0.0,11492.0,,11461.0,,11430.0,,11400.0,,11369.0,,11339.0
359,1978,2023-01-01,2021-09-29,2053-05-14,2023-03-03,0.0,11275.0,,11244.0,,11213.0,,11183.0,,11152.0,,11122.0
360,1981,2023-01-01,2020-09-22,2052-12-08,2023-03-03,0.0,11118.0,,11087.0,,11056.0,,11026.0,,10995.0,,10965.0
361,1983,2023-01-01,2022-05-06,2052-07-25,2023-03-04,0.0,10982.0,,10951.0,,10920.0,,10890.0,,10859.0,,10829.0
362,1990,2023-01-01,2020-07-13,2051-04-23,2023-03-04,0.0,10523.0,,10492.0,,10461.0,,10431.0,,10400.0,,10370.0
363,7,2023-01-01,1994-11-21,2026-09-15,2022-07-02,0.0,1537.0,154869.0,1506.0,148417.0,1475.0,147579.0,1445.0,143482.0,1414.0,142746.0,1384.0
364,7,2023-01-01,1994-11-21,2026-09-15,2025-01-24,0.0,1537.0,154869.0,1506.0,148417.0,1475.0,147579.0,1445.0,143482.0,1414.0,142746.0,1384.0
365,10,2023-01-01,1994-12-30,2027-06-10,2024-12-15,0.0,1805.0,119380.0,1774.0,118186.0,1743.0,110085.0,1713.0,104845.0,1682.0,99296.0,1652.0
366,11,2023-01-01,1996-08-14,2027-11-15,2024-03-26,0.0,1963.0,83853.0,1932.0,83201.0,1901.0,82922.0,1871.0,79618.0,1840.0,77573.0,1810.0
367,19,2023-01-01,1994-05-25,2027-01-02,2023-04-30,0.0,1646.0,37000.0,1615.0,28524.0,1584.0,27797.0,1554.0,24710.0,1523.0,21405.0,1493.0
368,37,2023-01-01,1994-11-07,2025-07-24,2022-10-03,0.0,1119.0,49617.0,1088.0,46644.0,1057.0,42100.0,1027.0,157923.0,996.0,153724.0,966.0
369,1992,2023-01-01,2022-07-27,2054-09-22,2023-03-04,0.0,11771.0,,11740.0,,11709.0,,11679.0,,11648.0,,11618.0
370,1997,2023-01-01,2022-04-08,2054-01-23,2023-03-04,0.0,11529.0,,11498.0,,11467.0,,11437.0,,11406.0,,11376.0
371,1999,2023-01-01,2020-06-07,2054-11-17,2023-03-04,0.0,11827.0,,11796.0,,11765.0,,11735.0,,11704.0,,11674.0
372,2007,2023-01-01,2021-12-13,2053-09-28,2023-03-04,0.0,11412.0,,11381.0,,11350.0,,11320.0,,11289.0,,11259.0
373,2010,2023-01-01,2020-01-25,2051-03-29,2023-03-04,0.0,10498.0,,10467.0,,10436.0,,10406.0,,10375.0,,10345.0
374,2013,2023-01-01,2019-10-15,2052-06-25,2023-03-04,0.0,10952.0,,10921.0,,10890.0,,10860.0,,10829.0,,10799.0
375,2015,2023-01-01,2020-07-17,2052-12-10,2023-03-04,0.0,11120.0,,11089.0,,11058.0,,11028.0,,10997.0,,10967.0
376,2018,2023-01-01,2020-11-24,2051-08-17,2023-03-04,0.0,10639.0,,10608.0,,10577.0,,10547.0,,10516.0,,10486.0
377,2023,2023-01-01,2021-06-09,2054-02-28,2023-03-04,0.0,11565.0,,11534.0,,11503.0,,11473.0,,11442.0,,11412.0
378,2025,2023-01-01,2020-07-01,2053-09-09,2023-03-04,0.0,11393.0,,11362.0,,11331.0,,11301.0,,11270.0,,11240.0
379,2029,2023-01-01,2020-08-09,2052-07-10,2023-03-04,0.0,10967.0,,10936.0,,10905.0,,10875.0,,10844.0,,10814.0
380,2030,2023-01-01,2019-05-31,2052-08-15,2023-03-04,0.0,11003.0,,10972.0,,10941.0,,10911.0,,10880.0,,10850.0
381,2034,2023-01-01,2020-04-05,2051-10-19,2023-03-04,0.0,10702.0,,10671.0,,10640.0,,10610.0,,10579.0,,10549.0
382,71,2023-01-01,1995-04-24,2027-05-12,2023-08-09,0.0,1776.0,69383.0,1745.0,68139.0,1714.0,64827.0,1684.0,63777.0,1653.0,60878.0,1623.0
383,646,2023-01-01,1995-02-02,2025-02-15,2024-09-21,0.0,960.0,118142.0,929.0,117572.0,898.0,111654.0,868.0,109595.0,837.0,107727.0,807.0
384,661,2023-01-01,1996-10-22,2028-08-21,2023-08-25,0.0,2243.0,42668.0,2212.0,39369.0,2181.0,35375.0,2151.0,33970.0,2120.0,32826.0,2090.0
385,672,2023-01-01,1994-10-21,2026-12-25,2023-04-08,0.0,1638.0,37264.0,1607.0,35098.0,1576.0,29440.0,1546.0,24314.0,1515.0,22412.0,1485.0
386,840,2023-01-01,2014-03-23,2047-03-13,2023-10-25,0.0,9021.0,,8990.0,,8959.0,,8929.0,,8898.0,,8868.0
387,845,2023-01-01,2012-06-11,2045-02-09,2023-04-04,0.0,8259.0,,8228.0,,8197.0,,8167.0,,8136.0,,8106.0
388,848,2023-01-01,2011-10-28,2046-01-15,2023-04-04,0.0,8599.0,,8568.0,,8537.0,,8507.0,,8476.0,,8446.0
389,852,2023-01-01,2012-04-25,2044-06-08,2023-02-24,0.0,8013.0,,7982.0,,7951.0,,7921.0,,7890.0,,7860.0
390,853,2023-01-01,2014-09-03,2045-02-12,2023-06-17,0.0,8262.0,,8231.0,,8200.0,,8170.0,,8139.0,,8109.0
391,857,2023-01-01,2012-09-28,2046-03-14,2023-03-22,0.0,8657.0,,8626.0,,8595.0,,8565.0,,8534.0,,8504.0
392,859,2023-01-01,2011-07-14,2045-09-22,2023-06-30,0.0,8484.0,,8453.0,,8422.0,,8392.0,,8361.0,,8331.0
393,860,2023-01-01,2011-08-09,2044-07-20,2023-07-23,0.0,8055.0,,8024.0,,7993.0,,7963.0,,7932.0,,7902.0
394,862,2023-01-01,2011-07-05,2044-06-29,2023-03-22,0.0,8034.0,,8003.0,,7972.0,,7942.0,,7911.0,,7881.0
395,863,2023-01-01,2011-12-01,2046-02-09,2023-06-12,0.0,8624.0,,8593.0,,8562.0,,8532.0,,8501.0,,8471.0
396,869,2023-01-01,2012-03-09,2044-06-22,2023-05-29,0.0,8027.0,,7996.0,,7965.0,,7935.0,,7904.0,,7874.0
397,871,2023-01-01,2012-12-20,2046-05-12,2023-05-15,0.0,8716.0,,8685.0,,8654.0,,8624.0,,8593.0,,8563.0
398,877,2023-01-01,2013-02-01,2046-05-12,2023-05-19,0.0,8716.0,,8685.0,,8654.0,,8624.0,,8593.0,,8563.0
399,881,2023-01-01,2011-06-22,2045-03-28,2023-06-25,0.0,8306.0,,8275.0,,8244.0,,8214.0,,8183.0,,8153.0
400,882,2023-01-01,2014-06-04,2044-06-30,2023-04-20,0.0,8035.0,,8004.0,,7973.0,,7943.0,,7912.0,,7882.0
401,887,2023-01-01,2013-05-12,2043-06-29,2023-05-30,0.0,7668.0,,7637.0,,7606.0,,7576.0,,7545.0,,7515.0
402,889,2023-01-01,2015-04-29,2046-03-20,2023-04-05,0.0,8663.0,,8632.0,,8601.0,,8571.0,,8540.0,,8510.0
403,906,2023-01-01,2013-06-17,2047-01-22,2023-06-12,0.0,8971.0,34997.0,8940.0,34970.0,8909.0,34149.0,8879.0,32037.0,8848.0,28606.0,8818.0
404,910,2023-01-01,2014-02-16,2045-08-08,2022-09-23,0.0,8439.0,19606.0,8408.0,158356.0,8377.0,153802.0,8347.0,151324.0,8316.0,151142.0,8286.0
405,914,2023-01-01,2014-03-02,2046-09-28,2023-01-17,0.0,8855.0,27385.0,8824.0,22934.0,8793.0,13169.0,8763.0,12910.0,8732.0,12910.0,8702.0
406,916,2023-01-01,2013-09-13,2045-06-09,2025-02-22,0.0,8379.0,133668.0,8348.0,132056.0,8317.0,128079.0,8287.0,118163.0,8256.0,117343.0,8226.0
407,924,2023-01-01,2014-12-20,2044-09-10,2023-03-09,0.0,8107.0,19925.0,8076.0,18014.0,8045.0,14164.0,8015.0,10548.0,7984.0,4805.0,7954.0
408,926,2023-01-01,2012-12-13,2045-03-13,2023-01-21,0.0,8291.0,47375.0,8260.0,42985.0,8229.0,42158.0,8199.0,38632.0,8168.0,34159.0,8138.0
409,928,2023-01-01,2013-02-03,2044-08-26,2023-04-05,0.0,8092.0,159655.0,8061.0,154586.0,8030.0,150969.0,8000.0,146933.0,7969.0,145804.0,7939.0
410,928,2023-01-01,2013-02-03,2044-08-26,2025-07-25,0.0,8092.0,159655.0,8061.0,154586.0,8030.0,150969.0,8000.0,146933.0,7969.0,145804.0,7939.0
411,940,2023-01-01,2011-12-21,2046-02-08,2023-07-02,0.0,8623.0,52705.0,8592.0,45536.0,8561.0,40382.0,8531.0,37484.0,8500.0,32014.0,8470.0
412,941,2023-01-01,2013-04-09,2046-03-18,2023-01-31,0.0,8661.0,32243.0,8630.0,30508.0,8599.0,156490.0,8569.0,150769.0,8538.0,147409.0,8508.0
413,946,2023-01-01,2014-07-24,2044-02-02,2024-07-02,0.0,7886.0,110819.0,7855.0,105138.0,7824.0,103220.0,7794.0,98289.0,7763.0,93274.0,7733.0
414,951,2023-01-01,2014-11-13,2044-09-30,2023-06-24,0.0,8127.0,33608.0,8096.0,31707.0,8065.0,28060.0,8035.0,24087.0,8004.0,21290.0,7974.0
415,975,2023-01-01,2013-09-22,2045-07-20,2022-10-29,0.0,8420.0,160000.0,8389.0,156889.0,8358.0,151808.0,8328.0,150568.0,8297.0,148812.0,8267.0
416,975,2023-01-01,2013-09-22,2045-07-20,2025-07-31,0.0,8420.0,160000.0,8389.0,156889.0,8358.0,151808.0,8328.0,150568.0,8297.0,148812.0,8267.0
417,977,2023-01-01,2014-02-18,2045-04-11,2023-03-12,0.0,8320.0,36830.0,8289.0,31268.0,8258.0,24467.0,8228.0,22406.0,8197.0,20291.0,8167.0
418,978,2023-01-01,2014-05-04,2046-02-24,2023-05-08,0.0,8639.0,156467.0,8608.0,151508.0,8577.0,150016.0,8547.0,144871.0,8516.0,142327.0,8486.0
419,978,2023-01-01,2014-05-04,2046-02-24,2025-07-04,0.0,8639.0,156467.0,8608.0,151508.0,8577.0,150016.0,8547.0,144871.0,8516.0,142327.0,8486.0
420,981,2023-01-01,2014-12-14,2044-08-16,2022-10-25,0.0,8082.0,157493.0,8051.0,154640.0,8020.0,152328.0,7990.0,148515.0,7959.0,141281.0,7929.0
421,981,2023-01-01,2014-12-14,2044-08-16,2025-06-23,0.0,8082.0,157493.0,8051.0,154640.0,8020.0,152328.0,7990.0,148515.0,7959.0,141281.0,7929.0
422,982,2023-01-01,2012-11-14,2045-01-09,2023-03-25,0.0,8228.0,37599.0,8197.0,36927.0,8166.0,29397.0,8136.0,26339.0,8105.0,25135.0,8075.0
423,987,2023-01-01,2013-11-28,2046-03-05,2023-05-28,0.0,8648.0,22910.0,8617.0,20201.0,8586.0,159937.0,8556.0,155070.0,8525.0,150119.0,8495.0
424,988,2023-01-01,2012-10-01,2044-06-28,2023-01-07,0.0,8033.0,16399.0,8002.0,13169.0,7971.0,13169.0,7941.0,10168.0,7910.0,8631.0,7880.0
425,33917,2023-01-01,2008-01-27,2030-05-21,2023-04-28,0.0,2881.0,18571.0,2850.0,8535.0,2819.0,6399.0,2789.0,156458.0,2758.0,146940.0,2728.0
426,33918,2023-01-01,2007-04-14,2030-01-25,2023-06-11,0.0,2765.0,1925.0,2734.0,159767.0,2703.0,158171.0,2673.0,153249.0,2642.0,147187.0,2612.0
427,33918,2023-01-01,2007-04-14,2030-01-25,2025-08-11,0.0,2765.0,1925.0,2734.0,159767.0,2703.0,158171.0,2673.0,153249.0,2642.0,147187.0,2612.0
428,2042,2023-01-01,2022-01-27,2053-04-05,2023-03-05,0.0,11236.0,,11205.0,,11174.0,,11144.0,,11113.0,,11083.0
429,2046,2023-01-01,2019-05-17,2052-10-17,2023-03-05,0.0,11066.0,,11035.0,,11004.0,,10974.0,,10943.0,,10913.0
430,2048,2023-01-01,2019-06-18,2052-08-31,2023-03-05,0.0,11019.0,,10988.0,,10957.0,,10927.0,,10896.0,,10866.0
431,2053,2023-01-01,2022-10-06,2051-07-07,2023-03-05,0.0,10598.0,,10567.0,,10536.0,,10506.0,,10475.0,,10445.0
432,2058,2023-01-01,2020-10-31,2053-10-02,2023-03-05,0.0,11416.0,,11385.0,,11354.0,,11324.0,,11293.0,,11263.0
433,2059,2023-01-01,2022-10-11,2054-09-10,2023-03-05,0.0,11759.0,,11728.0,,11697.0,,11667.0,,11636.0,,11606.0
434,2062,2023-01-01,2020-11-07,2054-02-04,2023-03-05,0.0,11541.0,,11510.0,,11479.0,,11449.0,,11418.0,,11388.0
435,2069,2023-01-01,2020-12-09,2053-03-18,2023-03-06,0.0,11218.0,,11187.0,,11156.0,,11126.0,,11095.0,,11065.0
436,2071,2023-01-01,2021-12-17,2054-06-26,2023-03-06,0.0,11683.0,,11652.0,,11621.0,,11591.0,,11560.0,,11530.0
437,2073,2023-01-01,2022-09-08,2052-04-28,2023-03-06,0.0,10894.0,,10863.0,,10832.0,,10802.0,,10771.0,,10741.0
438,2077,2023-01-01,2020-01-25,2052-03-30,2023-03-06,0.0,10865.0,,10834.0,,10803.0,,10773.0,,10742.0,,10712.0
439,2079,2023-01-01,2019-12-26,2052-10-18,2023-03-06,0.0,11067.0,,11036.0,,11005.0,,10975.0,,10944.0,,10914.0
440,2081,2023-01-01,2021-11-03,2053-08-18,2023-03-06,0.0,11371.0,,11340.0,,11309.0,,11279.0,,11248.0,,11218.0
441,2086,2023-01-01,2021-09-06,2051-10-06,2023-03-06,0.0,10689.0,,10658.0,,10627.0,,10597.0,,10566.0,,10536.0
442,2090,2023-01-01,2022-05-07,2051-04-23,2023-03-06,0.0,10523.0,,10492.0,,10461.0,,10431.0,,10400.0,,10370.0
443,990,2023-01-01,2014-07-26,2045-11-22,2023-02-19,0.0,8545.0,42876.0,8514.0,39441.0,8483.0,34604.0,8453.0,159999.0,8422.0,157591.0,8392.0
444,995,2023-01-01,2014-01-13,2045-06-15,2023-01-17,0.0,8385.0,24991.0,8354.0,21395.0,8323.0,17000.0,8293.0,11285.0,8262.0,159855.0,8232.0
445,996,2023-01-01,2013-04-10,2045-12-10,2023-04-23,0.0,8563.0,33195.0,8532.0,26763.0,8501.0,20838.0,8471.0,17778.0,8440.0,16460.0,8410.0
446,1003,2023-01-01,2015-03-21,2045-09-12,2023-03-12,0.0,8474.0,22497.0,8443.0,19559.0,8412.0,17639.0,8382.0,15405.0,8351.0,15405.0,8321.0
447,1008,2023-01-01,2015-06-17,2043-08-26,2023-02-04,0.0,7726.0,50742.0,7695.0,41878.0,7664.0,38861.0,7634.0,34228.0,7603.0,28268.0,7573.0
448,1009,2023-01-01,2014-01-25,2045-01-14,2023-06-14,0.0,8233.0,53779.0,8202.0,53050.0,8171.0,50773.0,8141.0,50313.0,8110.0,42399.0,8080.0
449,1012,2023-01-01,2012-05-18,2044-09-27,2023-03-10,0.0,8124.0,52278.0,8093.0,46179.0,8062.0,36499.0,8032.0,32992.0,8001.0,28608.0,7971.0
450,1017,2023-01-01,2015-03-15,2046-12-29,2023-02-07,0.0,8947.0,21206.0,8916.0,18943.0,8885.0,156953.0,8855.0,151318.0,8824.0,150125.0,8794.0
451,1028,2023-01-01,2014-08-21,2045-09-27,2023-12-14,0.0,8489.0,68213.0,8458.0,58076.0,8427.0,56676.0,8397.0,56676.0,8366.0,54174.0,8336.0
452,1032,2023-01-01,2012-10-30,2045-05-10,2024-10-29,0.0,8349.0,125004.0,8318.0,122563.0,8287.0,121099.0,8257.0,117202.0,8226.0,111787.0,8196.0
453,1037,2023-01-01,2013-06-09,2043-09-22,2023-07-27,0.0,7753.0,55031.0,7722.0,48806.0,7691.0,40121.0,7661.0,40121.0,7630.0,40121.0,7600.0
454,1047,2023-01-01,2014-12-02,2046-05-19,2022-12-14,0.0,8723.0,26959.0,8692.0,25822.0,8661.0,23404.0,8631.0,23283.0,8600.0,23283.0,8570.0
455,1051,2023-01-01,2015-06-14,2044-03-16,2023-07-19,0.0,7929.0,47451.0,7898.0,44195.0,7867.0,40698.0,7837.0,36504.0,7806.0,29250.0,7776.0
456,1052,2023-01-01,2013-08-05,2045-07-08,2023-06-14,0.0,8408.0,47478.0,8377.0,43296.0,8346.0,38411.0,8316.0,35613.0,8285.0,32983.0,8255.0
457,1055,2023-01-01,2012-07-19,2045-04-03,2023-03-05,0.0,8312.0,39689.0,8281.0,32847.0,8250.0,29331.0,8220.0,25498.0,8189.0,20873.0,8159.0
458,1058,2023-01-01,2013-05-02,2047-05-14,2023-03-02,0.0,9083.0,17848.0,9052.0,12492.0,9021.0,7837.0,8991.0,4090.0,8960.0,158810.0,8930.0
459,1061,2023-01-01,2013-04-01,2047-05-15,2023-01-05,0.0,9084.0,21456.0,9053.0,14753.0,9022.0,12872.0,8992.0,9626.0,8961.0,1708.0,8931.0
460,1064,2023-01-01,2014-09-08,2046-05-28,2025-01-07,0.0,8732.0,128531.0,8701.0,122869.0,8670.0,116803.0,8640.0,110909.0,8609.0,101070.0,8579.0
461,1068,2023-01-01,2013-11-21,2046-06-14,2023-06-24,0.0,8749.0,55817.0,8718.0,50755.0,8687.0,45754.0,8657.0,37955.0,8626.0,33553.0,8596.0
462,1070,2023-01-01,2014-06-27,2044-02-24,2024-02-01,0.0,7908.0,75268.0,7877.0,74417.0,7846.0,74413.0,7816.0,72933.0,7785.0,71892.0,7755.0
463,1072,2023-01-01,2012-09-26,2046-06-18,2022-12-29,0.0,8753.0,15199.0,8722.0,157905.0,8691.0,156266.0,8661.0,150019.0,8630.0,142838.0,8600.0
464,2096,2023-01-01,2020-04-28,2053-11-15,2023-03-06,0.0,11460.0,,11429.0,,11398.0,,11368.0,,11337.0,,11307.0
465,2100,2023-01-01,2019-07-07,2052-09-22,2023-03-06,0.0,11041.0,,11010.0,,10979.0,,10949.0,,10918.0,,10888.0
466,2101,2023-01-01,2020-10-04,2053-05-17,2023-03-06,0.0,11278.0,,11247.0,,11216.0,,11186.0,,11155.0,,11125.0
467,2104,2023-01-01,2021-11-18,2052-06-23,2023-03-06,0.0,10950.0,,10919.0,,10888.0,,10858.0,,10827.0,,10797.0
468,2108,2023-01-01,2022-07-22,2053-07-07,2023-03-06,0.0,11329.0,,11298.0,,11267.0,,11237.0,,11206.0,,11176.0
469,2111,2023-01-01,2022-03-03,2053-04-26,2023-03-06,0.0,11257.0,,11226.0,,11195.0,,11165.0,,11134.0,,11104.0
470,2112,2023-01-01,2021-05-24,2051-10-12,2023-03-06,0.0,10695.0,,10664.0,,10633.0,,10603.0,,10572.0,,10542.0
471,2116,2023-01-01,2021-10-04,2052-05-12,2023-03-25,0.0,10908.0,,10877.0,,10846.0,,10816.0,,10785.0,,10755.0
472,2127,2023-01-01,2022-08-21,2053-07-22,2023-03-25,0.0,11344.0,,11313.0,,11282.0,,11252.0,,11221.0,,11191.0
473,2129,2023-01-01,2020-12-04,2051-10-06,2023-03-25,0.0,10689.0,,10658.0,,10627.0,,10597.0,,10566.0,,10536.0
474,2132,2023-01-01,2020-04-05,2051-04-11,2023-03-25,0.0,10511.0,,10480.0,,10449.0,,10419.0,,10388.0,,10358.0
475,2136,2023-01-01,2020-05-10,2053-08-19,2023-03-25,0.0,11372.0,,11341.0,,11310.0,,11280.0,,11249.0,,11219.0
476,2139,2023-01-01,2020-12-06,2051-07-06,2023-04-09,0.0,10597.0,,10566.0,,10535.0,,10505.0,,10474.0,,10444.0
477,2144,2023-01-01,2021-02-26,2055-03-03,2023-04-09,0.0,11933.0,,11902.0,,11871.0,,11841.0,,11810.0,,11780.0
478,2150,2023-01-01,2020-07-31,2054-03-13,2023-04-09,0.0,11578.0,,11547.0,,11516.0,,11486.0,,11455.0,,11425.0
479,2154,2023-01-01,2021-06-26,2053-02-04,2023-04-09,0.0,11176.0,,11145.0,,11114.0,,11084.0,,11053.0,,11023.0
480,2156,2023-01-01,2022-08-29,2055-01-14,2023-04-09,0.0,11885.0,,11854.0,,11823.0,,11793.0,,11762.0,,11732.0
481,2160,2023-01-01,2020-10-01,2053-01-09,2023-04-09,0.0,11150.0,,11119.0,,11088.0,,11058.0,,11027.0,,10997.0
482,2161,2023-01-01,2021-01-22,2053-01-24,2023-04-09,0.0,11165.0,,11134.0,,11103.0,,11073.0,,11042.0,,11012.0
483,2173,2023-01-01,2021-12-23,2051-08-01,2023-04-10,0.0,10623.0,,10592.0,,10561.0,,10531.0,,10500.0,,10470.0
484,2175,2023-01-01,2022-07-06,2053-06-09,2023-04-10,0.0,11301.0,,11270.0,,11239.0,,11209.0,,11178.0,,11148.0
485,2177,2023-01-01,2021-10-08,2051-06-04,2023-04-10,0.0,10565.0,,10534.0,,10503.0,,10473.0,,10442.0,,10412.0
486,7064,2023-01-01,2008-04-12,2038-04-29,2023-09-20,0.0,5781.0,79731.0,5750.0,77802.0,5719.0,76245.0,5689.0,70434.0,5658.0,62695.0,5628.0
487,7065,2023-01-01,2009-09-23,2039-04-04,2023-11-17,0.0,6121.0,65581.0,6090.0,62264.0,6059.0,61325.0,6029.0,56028.0,5998.0,55743.0,5968.0
488,7068,2023-01-01,2008-09-06,2040-05-24,2022-09-18,0.0,6537.0,8266.0,6506.0,3070.0,6475.0,154966.0,6445.0,150331.0,6414.0,145320.0,6384.0
489,7072,2023-01-01,2007-05-12,2038-06-17,2024-03-11,0.0,5830.0,104424.0,5799.0,100575.0,5768.0,100153.0,5738.0,97398.0,5707.0,95117.0,5677.0
490,7076,2023-01-01,2008-01-15,2038-10-26,2023-09-20,0.0,5961.0,77217.0,5930.0,75049.0,5899.0,70655.0,5869.0,67928.0,5838.0,60945.0,5808.0
491,7082,2023-01-01,2008-10-06,2039-11-18,2023-11-29,0.0,6349.0,66024.0,6318.0,63861.0,6287.0,56328.0,6257.0,55238.0,6226.0,54143.0,6196.0
492,7089,2023-01-01,2006-08-14,2039-08-09,2023-04-08,0.0,6248.0,159955.0,6217.0,154502.0,6186.0,147290.0,6156.0,146122.0,6125.0,137059.0,6095.0
493,7089,2023-01-01,2006-08-14,2039-08-09,2025-07-28,0.0,6248.0,159955.0,6217.0,154502.0,6186.0,147290.0,6156.0,146122.0,6125.0,137059.0,6095.0
494,7093,2023-01-01,2008-05-11,2041-11-10,2023-10-09,0.0,7072.0,63497.0,7041.0,60445.0,7010.0,56166.0,6980.0,51759.0,6949.0,49642.0,6919.0
495,7094,2023-01-01,2008-11-23,2039-07-25,2023-09-23,0.0,6233.0,57622.0,6202.0,56215.0,6171.0,52251.0,6141.0,46087.0,6110.0,40167.0,6080.0
496,7100,2023-01-01,2009-03-03,2041-03-24,2024-02-15,0.0,6841.0,97989.0,6810.0,93967.0,6779.0,89166.0,6749.0,86731.0,6718.0,81491.0,6688.0
497,7101,2023-01-01,2008-10-06,2041-09-26,2022-12-18,0.0,7027.0,49188.0,6996.0,42425.0,6965.0,37671.0,6935.0,37582.0,6904.0,27049.0,6874.0
